t-SNE 1,t-SNE 2,index,Labels
-74.516556,35.84918,908,2
-74.511024,35.84974,909,2
-74.516556,35.84918,910,2
-74.511024,35.84974,911,2
-74.516556,35.84918,912,2
-74.516556,35.84918,913,2
-77.96692,42.22509,914,2
42.555256,-89.273964,915,1
-117.20525,112.632706,916,2
-74.511604,35.84975,917,2
-86.16922,40.402218,918,2
-117.20525,112.632706,919,2
-117.20525,112.632706,920,2
-86.16908,40.40279,921,2
-86.16922,40.402218,922,2
-117.20525,112.632706,923,2
-117.20525,112.632706,924,2
-117.20525,112.632706,925,2
-117.20525,112.632706,926,2
-86.16922,40.402218,927,2
-117.20525,112.632706,928,2
-117.20525,112.632706,929,2
-117.20525,112.632706,930,2
-86.16824,40.4021,931,2
-86.16938,40.40236,932,2
-117.20525,112.632706,933,2
-117.20525,112.632706,934,2
-117.20525,112.632706,935,2
-77.96558,42.224773,936,2
42.555256,-89.273964,937,1
-86.16951,40.40334,938,2
-117.20525,112.632706,939,2
-117.20525,112.632706,940,2
-77.10449,33.694656,941,3
-92.36032,43.129833,942,2
-92.36032,43.129833,943,2
-92.36032,43.129833,944,2
-92.36032,43.129833,945,2
-92.36032,43.129833,946,2
-117.20525,112.632706,947,2
-117.20525,112.632706,948,2
-117.20525,112.632706,949,2
-117.20525,112.632706,950,2
-117.20525,112.632706,951,2
-121.60221,91.754326,952,2
-117.20525,112.632706,953,2
-117.20525,112.632706,954,2
-117.20525,112.632706,955,2
-117.20525,112.632706,956,2
-117.20525,112.632706,957,2
-117.20525,112.632706,958,2
-117.20525,112.632706,959,2
-117.20525,112.632706,960,2
-117.20525,112.632706,961,2
-118.0704,14.591973,962,3
-147.31897,-33.11144,963,3
-118.0704,14.591973,964,3
-118.07189,14.591973,965,3
-104.610596,106.41178,966,2
-147.32898,-33.11079,967,3
-103.702,0.5755505,968,3
-104.610596,106.41178,969,2
-104.97066,-4.007396,970,3
-104.97066,-4.007396,971,3
-118.07189,14.591973,972,3
-118.07189,14.591973,973,3
-102.594124,3.7668433,974,3
-50.19185,-73.82444,975,1
-118.07189,14.591973,976,3
-147.56192,-33.171043,977,3
-102.594124,3.7668433,978,3
-50.189526,-73.82296,979,1
-117.20525,112.632706,980,2
-117.20525,112.632706,981,2
-117.20525,112.632706,982,2
-117.20525,112.632706,983,2
-104.607475,106.40885,984,2
-114.40533,92.69079,985,2
-84.15029,38.870064,986,2
-74.516556,35.84918,987,2
-144.53049,-5.473965,988,3
-147.35466,-5.9123225,989,3
-147.35466,-5.9123225,990,3
-147.35466,-5.9123225,991,3
-149.17717,-6.806912,992,3
-149.17717,-6.806912,993,3
-149.17717,-6.806912,994,3
-150.06317,-8.156019,995,3
-149.86781,-8.465422,996,3
-89.780174,81.73307,997,2
-91.33644,82.44258,998,2
-119.8302,-12.462407,999,3
-116.6147,-11.434057,1000,3
-157.57901,-29.872154,1001,3
-157.57901,-29.872154,1002,3
-157.57901,-29.872154,1003,3
-133.49007,30.817581,1004,3
-138.47575,31.092289,1005,3
-138.47575,31.092289,1006,3
-141.58745,34.8102,1007,3
-141.58801,34.8102,1008,3
-115.61568,-13.059986,1009,3
-116.16511,-10.534604,1010,3
-116.16511,-10.534604,1011,3
-116.16511,-10.534604,1012,3
-114.78216,-14.197172,1013,3
-116.16944,-10.534571,1014,3
-116.16944,-10.534571,1015,3
-116.237,-10.749907,1016,3
-116.237,-10.749907,1017,3
-116.237,-10.749907,1018,3
-116.237,-10.749907,1019,3
-116.32575,-10.966804,1020,3
-115.70031,-12.893233,1021,3
-116.32575,-10.966804,1022,3
-132.6479,22.880356,1023,3
-136.16687,23.833632,1024,3
-157.57901,-29.872154,1025,3
-142.76302,10.167199,1026,3
-142.76295,10.167534,1027,3
-142.76302,10.167199,1028,3
-142.76295,10.167534,1029,3
-142.76302,10.167199,1030,3
-142.76302,10.167199,1031,3
-147.68527,17.472471,1032,3
-147.68527,17.472471,1033,3
-133.49034,30.817572,1034,3
-133.49007,30.817581,1035,3
-123.57778,8.919248,1036,3
-124.02477,8.626073,1037,3
-106.81764,10.129836,1038,3
-107.26938,10.719246,1039,3
-121.62056,-12.453266,1040,3
-145.86607,-32.061016,1041,3
-146.22327,-23.884745,1042,3
-142.76302,10.167199,1043,3
-146.22327,-23.884745,1044,3
-146.22327,-23.884745,1045,3
-146.21494,-23.874352,1046,3
-146.21494,-23.874352,1047,3
-146.211,-23.869566,1048,3
-146.21098,-23.869833,1049,3
-146.2061,-23.869896,1050,3
-146.211,-23.869566,1051,3
-146.21103,-23.86958,1052,3
-146.21101,-23.869568,1053,3
-146.2061,-23.869896,1054,3
-146.21393,-23.86698,1055,3
-146.21393,-23.86698,1056,3
-146.21393,-23.86698,1057,3
-146.21393,-23.86698,1058,3
-146.21393,-23.86698,1059,3
-146.21393,-23.86698,1060,3
-146.21393,-23.86698,1061,3
-146.21393,-23.86698,1062,3
-146.21393,-23.86698,1063,3
-146.21393,-23.86698,1064,3
-146.21393,-23.86698,1065,3
-146.21393,-23.86698,1066,3
-146.21393,-23.86698,1067,3
-146.21393,-23.86698,1068,3
-146.21393,-23.86698,1069,3
-112.89311,-49.277996,1070,3
-113.03983,-50.03256,1071,3
-113.03577,-50.191986,1072,3
-113.03577,-50.191986,1073,3
-137.21552,-26.48727,1074,3
-146.20807,-23.849161,1075,3
-170.07741,-3.4120107,1076,3
-170.07741,-3.4120107,1077,3
-170.07741,-3.4120107,1078,3
-170.07741,-3.4120107,1079,3
-170.07741,-3.4120107,1080,3
-164.24432,-20.515993,1081,3
-164.24432,-20.515993,1082,3
-164.24432,-20.515993,1083,3
-164.24432,-20.515993,1084,3
-164.24432,-20.515993,1085,3
-164.24432,-20.515993,1086,3
-164.24432,-20.515993,1087,3
-164.24432,-20.515993,1088,3
-164.24432,-20.515993,1089,3
-164.24432,-20.515993,1090,3
-164.24432,-20.515993,1091,3
-164.24432,-20.515993,1092,3
-164.24432,-20.515993,1093,3
-164.24432,-20.515993,1094,3
-164.24432,-20.515993,1095,3
-164.24432,-20.515993,1096,3
-164.24432,-20.515993,1097,3
-164.24432,-20.515993,1098,3
-164.24432,-20.515993,1099,3
-164.24432,-20.515993,1100,3
-164.24432,-20.515993,1101,3
-164.24432,-20.515993,1102,3
-164.24432,-20.515993,1103,3
-164.24432,-20.515993,1104,3
-164.24432,-20.515993,1105,3
-111.76898,-7.086735,1106,3
-40.995274,-77.05484,1107,1
-46.56559,-73.68111,1108,1
-41.656612,-76.40295,1109,1
-41.867558,-76.18952,1110,1
-111.76898,-7.086735,1111,3
-40.996,-77.05202,1112,1
-46.56577,-73.68461,1113,1
-41.656612,-76.40295,1114,1
-41.867558,-76.18952,1115,1
-164.24432,-20.515993,1116,3
-164.24432,-20.515993,1117,3
-164.24432,-20.515993,1118,3
-164.24432,-20.515993,1119,3
-164.24432,-20.515993,1120,3
-164.24432,-20.515993,1121,3
-164.24432,-20.515993,1122,3
-164.24432,-20.515993,1123,3
-164.24432,-20.515993,1124,3
-164.24432,-20.515993,1125,3
-164.24432,-20.515993,1126,3
-164.24432,-20.515993,1127,3
-159.51553,-37.35121,1128,3
-159.51553,-37.35121,1129,3
-159.51553,-37.35121,1130,3
-159.51553,-37.35121,1131,3
-159.51553,-37.35121,1132,3
-159.51553,-37.35121,1133,3
-159.51553,-37.35121,1134,3
-159.51553,-37.35121,1135,3
-159.51553,-37.35121,1136,3
-159.51553,-37.35121,1137,3
-159.51553,-37.35121,1138,3
-159.51553,-37.35121,1139,3
-159.51553,-37.35121,1140,3
-159.51553,-37.35121,1141,3
-159.51553,-37.35121,1142,3
-159.51553,-37.35121,1143,3
-159.51553,-37.35121,1144,3
-159.51553,-37.35121,1145,3
-159.51553,-37.35121,1146,3
-159.51553,-37.35121,1147,3
-159.51553,-37.35121,1148,3
-159.51553,-37.35121,1149,3
-159.51553,-37.35121,1150,3
-159.51553,-37.35121,1151,3
-159.51553,-37.35121,1152,3
-159.51553,-37.35121,1153,3
-157.57901,-29.872154,1154,3
-157.57901,-29.872154,1155,3
-157.57901,-29.872154,1156,3
-157.57901,-29.872154,1157,3
-157.57901,-29.872154,1158,3
-108.630905,-25.952393,1159,3
-136.16687,23.833632,1160,3
-108.58959,-26.03471,1161,3
-132.6479,22.880356,1162,3
-131.01302,22.505274,1163,3
-136.16687,23.833632,1164,3
-134.19339,23.27685,1165,3
-134.19339,23.27685,1166,3
-136.16687,23.833632,1167,3
-136.16687,23.833632,1168,3
-136.16687,23.833632,1169,3
-136.16687,23.833632,1170,3
-136.16687,23.833632,1171,3
-141.53435,24.83546,1172,3
-141.53435,24.83546,1173,3
-141.53435,24.83546,1174,3
-107.00044,-26.011417,1175,3
-108.13616,-25.99705,1176,3
-110.0249,-25.961195,1177,3
-110.0334,-25.934996,1178,3
-114.05354,-21.083307,1179,3
-31.910885,49.055275,1180,2
-131.01253,22.505308,1181,3
-131.01253,22.505308,1182,3
-119.82615,31.118744,1183,3
-141.53435,24.83546,1184,3
-119.82615,31.118744,1185,3
-119.82615,31.118744,1186,3
-114.06605,-21.084623,1187,3
-119.82615,31.118744,1188,3
-9.696008,71.73695,1189,2
-9.873235,71.75771,1190,2
-9.695921,71.73687,1191,2
-108.711006,-25.893328,1192,3
-10.495325,71.84276,1193,2
-10.495325,71.84276,1194,2
-107.00044,-26.011417,1195,3
-40.17634,-112.966736,1196,1
0.3747779,-128.38441,1197,1
-10.249041,-121.60202,1198,1
-7.0833616,-150.75102,1199,1
-3.0014727,-138.90588,1200,1
-8.924847,-57.228966,1201,1
33.41293,-95.90638,1202,1
34.78149,-95.74947,1203,1
33.703312,-95.89814,1204,1
33.927708,-95.87349,1205,1
-106.85484,-25.994465,1206,3
-105.97924,-29.05825,1207,3
-105.76825,-21.797436,1208,3
-105.86542,-29.190924,1209,3
-36.408234,50.561207,1210,2
-131.01234,22.505133,1211,3
-52.358425,18.127165,1212,3
-11.633518,72.17202,1213,2
-11.523871,72.11012,1214,2
-10.687288,71.87785,1215,2
-7.452133,62.01689,1216,2
-50.811676,17.381807,1217,3
-119.82615,31.118744,1218,3
-112.99119,-41.535492,1219,3
-112.99119,-41.535492,1220,3
-9.8748255,71.75694,1221,2
-112.99119,-41.535492,1222,3
-114.895,-41.98799,1223,3
-162.70773,3.3241084,1224,3
-108.13616,-25.99705,1225,3
-110.0249,-25.961195,1226,3
-107.00044,-26.011417,1227,3
-110.57605,-45.47913,1228,3
-110.5758,-45.479103,1229,3
-110.57306,-45.478928,1230,3
-113.21346,-42.557095,1231,3
-110.57537,-45.47886,1232,3
-162.70773,3.3241084,1233,3
-132.89745,-14.752987,1234,3
-132.89745,-14.752987,1235,3
-132.89745,-14.752987,1236,3
-132.89438,-14.752689,1237,3
-132.89438,-14.752689,1238,3
-133.5483,-14.849294,1239,3
-133.5483,-14.849294,1240,3
-133.55006,-14.849219,1241,3
-133.54845,-14.848992,1242,3
-133.5484,-14.849038,1243,3
-133.55006,-14.849219,1244,3
-133.54845,-14.848992,1245,3
-133.55006,-14.849219,1246,3
-134.22383,-14.926981,1247,3
-134.22383,-14.926981,1248,3
-134.22383,-14.926981,1249,3
-133.55006,-14.849219,1250,3
-134.22383,-14.926981,1251,3
-134.22383,-14.926981,1252,3
-134.22383,-14.926981,1253,3
-34.15607,49.314056,1254,2
-135.04016,-15.006163,1255,3
-135.03986,-15.007062,1256,3
-33.01708,48.43824,1257,2
-34.159428,49.311413,1258,2
-135.04016,-15.006163,1259,3
-135.03972,-15.007126,1260,3
-135.03986,-15.007062,1261,3
-135.03972,-15.007126,1262,3
-135.03972,-15.007126,1263,3
-135.04016,-15.006163,1264,3
-33.03077,48.432583,1265,2
-135.71324,-15.059673,1266,3
-135.71309,-15.059524,1267,3
-135.71875,-15.060107,1268,3
-135.71875,-15.060107,1269,3
-135.71875,-15.060107,1270,3
-139.34007,-15.0025625,1271,3
-139.34007,-15.0025625,1272,3
-139.341,-15.00284,1273,3
-139.33754,-15.003114,1274,3
-139.34044,-15.002481,1275,3
-139.34108,-15.002784,1276,3
-139.34074,-15.002881,1277,3
-139.34059,-15.002989,1278,3
-139.34097,-15.002686,1279,3
-139.34041,-15.002549,1280,3
-139.3406,-15.002755,1281,3
-139.34059,-15.002989,1282,3
-139.33942,-15.00192,1283,3
-139.34096,-15.002819,1284,3
-34.33657,49.387897,1285,2
24.696115,-55.833515,1286,1
-139.34097,-15.002686,1287,3
-139.34097,-15.002686,1288,3
-49.36271,16.17581,1289,3
-139.34033,-15.002485,1290,3
-139.34096,-15.002819,1291,3
-113.80719,3.2264478,1292,3
-42.660297,-71.695885,1293,1
-42.29202,-74.19502,1294,1
-113.80719,3.2264478,1295,3
-42.660297,-71.695885,1296,1
-42.29202,-74.19502,1297,1
-109.7386,3.1058197,1298,3
-107.77375,3.4257596,1299,3
-50.858067,-72.286095,1300,1
-34.053772,49.20707,1301,2
24.749199,-55.81882,1302,1
24.815922,-55.801994,1303,1
-112.77374,1.9178437,1304,3
-44.27104,-71.45287,1305,1
-113.80719,3.2264478,1306,3
-42.659794,-71.69557,1307,1
-42.29202,-74.19502,1308,1
-140.101,-18.805193,1309,3
-113.80719,3.2264478,1310,3
-42.659794,-71.69557,1311,1
-42.29202,-74.19502,1312,1
-140.09833,-18.792343,1313,3
-113.80719,3.2264478,1314,3
-42.659794,-71.69557,1315,1
-42.29202,-74.19502,1316,1
-49.35742,16.16687,1317,3
-147.35466,-5.9123225,1318,3
-113.80719,3.2264478,1319,3
-42.660297,-71.695885,1320,1
-42.29202,-74.19502,1321,1
-113.80719,3.2264478,1322,3
-42.660297,-71.695885,1323,1
-42.29202,-74.19502,1324,1
-113.80719,3.2264478,1325,3
-42.659794,-71.69557,1326,1
-42.29202,-74.19502,1327,1
-130.68983,-24.461658,1328,3
-113.80719,3.2264478,1329,3
-42.660297,-71.695885,1330,1
-42.29202,-74.19502,1331,1
-113.80249,3.2263052,1332,3
-42.658794,-71.695114,1333,1
-42.292343,-74.18924,1334,1
-136.73866,-15.111237,1335,3
-6.7599406,71.30632,1336,2
-139.3406,-15.002755,1337,3
-139.33754,-15.003114,1338,3
-139.33754,-15.003114,1339,3
-139.34099,-15.002792,1340,3
-139.34099,-15.002792,1341,3
-139.34097,-15.002686,1342,3
-139.34097,-15.002686,1343,3
-139.33754,-15.003114,1344,3
-139.34096,-15.002819,1345,3
-139.34096,-15.002819,1346,3
-6.7599406,71.30632,1347,2
-139.34076,-15.00294,1348,3
-139.34052,-15.002563,1349,3
-139.33942,-15.00192,1350,3
-139.34033,-15.002485,1351,3
-139.34096,-15.002819,1352,3
-139.34052,-15.002563,1353,3
50.664486,50.35225,1354,0
-132.12346,-68.68985,1355,3
50.664486,50.35225,1356,0
-49.801376,16.802614,1357,3
-121.09163,-56.99062,1358,3
-8.185448,71.58518,1359,2
-133.3246,-62.435932,1360,3
-132.12329,-68.68904,1361,3
-123.506714,-54.97942,1362,3
-123.506615,-54.978928,1363,3
-133.13896,-57.69973,1364,3
-134.34361,-54.226562,1365,3
-134.34361,-54.226562,1366,3
-124.02477,8.626073,1367,3
-136.26715,-48.4579,1368,3
-123.505226,-54.97908,1369,3
-136.26715,-48.4579,1370,3
-106.35508,10.6958475,1371,3
-100.284485,-7.416799,1374,3
5.7748985,-43.26713,1375,1
-2.8272483,-93.03965,1376,1
-2.666389,-92.46714,1377,1
-55.655376,138.3342,1378,2
5.777214,-43.038067,1379,1
-2.678129,-93.30639,1380,1
-2.4246163,-92.34606,1381,1
-39.91718,-109.739334,1382,1
-45.77639,-104.92948,1383,1
-10.44744,-130.5497,1384,1
-19.6385,-127.60995,1385,1
-20.186617,-146.58087,1386,1
-14.121455,-139.67448,1387,1
-45.77639,-104.92948,1388,1
-10.44744,-130.5497,1389,1
-19.640635,-127.610016,1390,1
-20.186617,-146.58087,1391,1
-14.121455,-139.67448,1392,1
7.9999547,-43.774776,1393,1
-40.465584,-112.952614,1394,1
0.113982,-128.39601,1395,1
-10.539165,-121.67317,1396,1
-7.3199754,-150.76422,1397,1
-3.2659283,-139.02936,1398,1
-97.538376,0.40957448,1399,3
-49.183407,-75.36773,1400,1
-45.9024,-104.63371,1401,1
-10.759672,-130.69775,1402,1
-19.842249,-127.89078,1403,1
-20.389921,-146.2473,1404,1
-14.453166,-139.53247,1405,1
22.342997,-70.0204,1406,1
40.901127,-44.00463,1407,4
13.764466,-83.38024,1408,1
-58.588448,137.33493,1409,2
31.831478,83.913864,1410,0
-53.165707,-114.683014,1411,1
-38.536694,-112.89064,1412,1
1.7394845,-128.38213,1413,1
-8.816417,-121.33248,1414,1
-5.672801,-150.55725,1415,1
-1.659565,-138.35538,1416,1
-52.888584,-109.54113,1417,1
7.8652983,-43.833443,1418,1
-37.57064,-104.26622,1419,1
-137.45073,15.329405,1420,3
-137.45073,15.329405,1421,3
-47.04939,-102.30933,1422,1
-12.89561,-131.88351,1423,1
-20.986464,-130.05199,1424,1
-21.351524,-143.8451,1425,1
-16.953682,-138.71254,1426,1
-47.404327,-101.60085,1427,1
-13.431187,-132.24127,1428,1
-21.132448,-130.69606,1429,1
-21.424133,-143.14255,1430,1
-17.731457,-138.60556,1431,1
-48.640125,-102.84388,1432,1
-47.572834,-101.21239,1433,1
-13.69241,-132.4186,1434,1
-21.196589,-131.01813,1435,1
-21.442719,-142.79938,1436,1
-18.12993,-138.57085,1437,1
-52.180782,-106.146774,1438,1
-52.165382,-106.08398,1439,1
-104.400055,3.947163,1440,3
-50.546696,-73.113106,1441,1
-52.165565,-106.08386,1442,1
-17.755585,-37.081493,1443,1
-19.690239,-34.014454,1444,1
-17.766174,-37.070267,1445,1
-17.765745,-37.07109,1446,1
-6.720045,71.285095,1447,2
-6.720045,71.285095,1448,2
-9.415269,71.70833,1449,2
-10.591455,-69.963554,1450,1
30.767998,-113.56371,1451,1
-52.249424,-106.459366,1452,1
-102.48771,3.7350416,1453,3
-50.101376,-73.98595,1454,1
-139.22015,16.532248,1455,3
-137.45073,15.329405,1456,3
-112.11229,13.31631,1457,3
-106.35508,10.6958475,1458,3
-118.07223,14.59144,1459,3
-139.22015,16.532253,1460,3
-113.91295,13.83591,1461,3
29.390991,78.440216,1462,0
-17.722126,-37.10969,1463,1
17.447515,-79.91249,1464,1
-10.24691,87.21862,1465,2
17.401426,-79.995735,1466,1
40.728622,-44.890244,1467,4
17.401426,-79.995735,1468,1
40.728622,-44.890244,1469,4
-10.268841,87.205505,1470,2
-17.712456,-37.11918,1471,1
-112.97664,-55.459297,1472,3
-38.85605,-97.912605,1473,1
-38.854416,-97.91301,1474,1
-112.97466,-55.458508,1475,3
-119.77446,-50.52501,1476,3
-0.56051904,-66.38948,1477,1
-113.65863,-59.292683,1478,3
-114.86819,-52.849533,1479,3
-52.739323,-108.8335,1480,1
-111.79999,-7.0807586,1481,3
-41.0163,-77.02467,1482,1
-46.519955,-73.61632,1483,1
-41.65565,-76.37041,1484,1
-41.87637,-76.13012,1485,1
-45.323723,-106.27459,1486,1
-9.0920515,-129.91553,1487,1
-18.67704,-126.39573,1488,1
-19.176426,-148.02127,1489,1
-12.661908,-140.25325,1490,1
-52.64738,-108.43271,1491,1
-102.0212,-6.832557,1492,3
-43.754566,-97.21862,1493,1
-133.49007,30.817581,1494,3
-0.57742935,-66.382935,1495,1
-6.7598596,71.3001,1496,2
-6.749096,71.296394,1497,2
-6.749097,71.296394,1498,2
-6.720045,71.285095,1499,2
-18.784847,-36.106033,1500,1
-32.553833,48.593662,1501,2
-6.55396,71.20347,1502,2
-45.323326,-106.274635,1503,1
-9.091935,-129.9161,1504,1
-18.67704,-126.39573,1505,1
-19.176426,-148.02127,1506,1
-12.661908,-140.25325,1507,1
-35.740284,50.043137,1508,2
-17.722126,-37.10969,1509,1
-45.164906,-98.5467,1510,1
-136.7873,-28.642868,1511,3
-38.071472,-103.351425,1512,1
-37.973778,-102.30815,1513,1
-115.04743,-48.087135,1514,3
-37.973873,-102.3086,1515,1
-115.04804,-48.086647,1516,3
-115.20821,-50.228756,1517,3
-136.7837,-28.641838,1518,3
-114.86819,-52.849533,1519,3
-114.86819,-52.849533,1520,3
-114.86819,-52.849533,1521,3
-114.86819,-52.849533,1522,3
-112.976326,-55.45826,1523,3
-10.554147,86.99799,1524,2
19.704548,79.662315,1525,0
-162.70773,3.3241084,1526,3
-105.86542,-29.190924,1527,3
-120.95267,-47.586285,1528,3
-122.94237,-46.15538,1529,3
-122.94237,-46.15538,1530,3
-123.17899,-45.94849,1531,3
-123.17899,-45.94849,1532,3
-122.94237,-46.15538,1533,3
-123.17899,-45.94849,1534,3
15.405459,75.435425,1535,0
-36.651184,50.76483,1536,2
-36.651157,50.7649,1537,2
-36.631294,50.74704,1538,2
-36.651093,50.764748,1539,2
-36.629074,50.747147,1540,2
-36.631275,50.747036,1541,2
-36.62972,50.747204,1542,2
-123.52244,22.431011,1543,3
-123.52244,22.431011,1544,3
-124.498795,22.232302,1545,3
-125.72468,22.101185,1546,3
-131.01187,22.505213,1547,3
-134.19339,23.27685,1548,3
-36.631275,50.747036,1549,2
-119.73968,-49.061623,1550,3
-159.51553,-37.35121,1551,3
-159.51553,-37.35121,1552,3
-159.51553,-37.35121,1553,3
-142.76262,10.167393,1554,3
-142.76302,10.167199,1555,3
-142.76302,10.167199,1556,3
-142.76262,10.167393,1557,3
-147.68527,17.472471,1558,3
-147.68527,17.472471,1559,3
-147.68283,17.472363,1560,3
-147.68527,17.472471,1561,3
-147.68527,17.472471,1562,3
-123.53553,-45.62959,1563,3
-147.68527,17.472471,1564,3
-147.68527,17.472471,1565,3
-147.68527,17.472471,1566,3
19.672329,79.5975,1567,0
-147.68527,17.472471,1568,3
-17.722446,-37.10963,1569,1
-125.72468,22.101185,1570,3
-125.724014,22.10121,1571,3
-131.01202,22.505285,1572,3
-125.724014,22.10121,1573,3
-131.01135,22.505169,1574,3
-131.01135,22.505169,1575,3
-134.19339,23.27685,1576,3
-131.01202,22.505285,1577,3
-134.19339,23.27685,1578,3
-134.19339,23.27685,1579,3
-136.16687,23.833632,1580,3
-134.19339,23.27685,1581,3
-136.16687,23.833632,1582,3
-136.16687,23.833632,1583,3
-136.16687,23.833632,1584,3
-141.53435,24.83546,1585,3
-141.53435,24.83546,1586,3
-141.53435,24.83546,1587,3
-141.53435,24.83546,1588,3
15.383628,75.526146,1589,0
15.4017515,75.452934,1590,0
-11.186121,71.99021,1591,2
-103.786224,-22.685177,1592,3
-103.78292,-22.685114,1593,3
-103.784676,-22.684967,1594,3
-114.51744,-14.461349,1595,3
-114.51744,-14.461349,1596,3
-114.51744,-14.461349,1597,3
-114.51744,-14.461349,1598,3
-114.51744,-14.461349,1599,3
